,取引価格（総額）_log
1347,7.377638727892924
1348,7.503533603008512
1349,7.300850735776235
1350,7.221307412863103
1351,7.4615203682908255
1352,7.460753688942768
1353,7.266285194271567
1354,7.380128496051178
1355,7.133136230334109
1356,7.2861216130340924
1357,7.393932849260179
1358,6.948261174982543
1359,7.051589965554497
1360,7.294980182189517
1361,7.574548560393684
1362,7.579780080036283
1363,7.512421127069943
1364,7.292513062591457
1365,7.488571123249108
1366,7.4177553991585325
1367,7.726309123073864
1368,7.705336575956661
1369,6.792080468749832
1370,6.8182823500824625
1371,6.661029968758222
1372,7.85956938669702
1373,7.463461165017115
1374,7.796739004523107
1375,7.866967422244415
1376,7.692804299383324
1377,7.6094923115441615
1378,7.238329459878334
1379,6.780798290516551
1380,7.032315288930147
1381,7.243237258969027
1382,7.645400663322107
1383,7.236055130065657
1384,7.170886713839587
1385,6.686569171354175
1386,7.1682318566107
1387,7.159114585693269
1388,7.088380503915982
1389,6.792435548417449
1390,7.1722123189548475
1391,7.442170940513283
1392,7.268180846143899
1393,7.5152721839928125
1394,6.857462818709204
1395,6.948391273974281
1396,6.45786851563187
1397,7.0589483713571335
1398,6.565161665820742
1399,7.499928961603429
1400,7.619603589117254
1401,7.630985693374796
1402,7.626610256524406
1403,7.646960643566227
1404,7.6924285596258155
1405,7.607510075406074
1406,7.32782140715851
1407,7.420465476513786
1408,7.517990711942591
1409,7.525842831460916
1410,7.618155354971437
1411,7.730396277860571
1412,6.7305901572537215
1413,7.262590941578231
1414,6.883937600337378
1415,6.883277788657201
1416,7.727584004488682
1417,7.478901769892667
1418,7.752194465815805
1419,7.454691626462577
1420,7.345033554855376
1421,7.331021713452931
1422,7.266537631492962
1423,7.415889749684082
1424,7.554497633956197
1425,7.370775747114477
1426,7.422868550591191
1427,7.217309168477278
1428,7.522532215074146
1429,7.1168936536411325
1430,7.01783629354166
1431,6.808199432369161
1432,6.77310027961913
1433,7.398827005084845
1434,7.210453636149717
1435,7.024945935144658
1436,7.465562141621264
1437,7.162921202627876
1438,7.36855539944236
1439,7.347526823822705
1440,7.133860646278249
1441,7.125675898551065
1442,6.648838101784757
1443,7.022118436379951
1444,7.022118436379951
1445,7.045676125608156
1446,7.023055335227213
1447,7.208637190379163
1448,6.5715948499032315
1449,7.498158926338625
1450,7.18285692321885
1451,7.144925794579145
1452,7.295553016928044
1453,7.351278927103798
1454,7.581417971375408
1455,7.516680697558657
1456,7.581417971375408
1457,7.256300443368601
1458,7.189807864579406
1459,7.677035435891317
1460,7.802469459046848
1461,7.726064724946861
1462,7.679498644114568
1463,7.820001807602895
1464,7.561349366905105
1465,7.460958714390054
1466,7.27568884508639
1467,7.295150020994804
1468,7.570686650590611
1469,7.410753888342911
1470,7.108907885310237
1471,7.382497138853948
1472,7.358599122718007
1473,7.7804692490871545
1474,7.600284920551144
1475,7.5400486723862485
1476,7.382690207421881
1477,7.741613048161493
1478,7.7819139201560725
1479,7.639956706179158
1480,7.679458318418711
1481,7.290173836945604
1482,7.5009697939221285
1483,7.271616765202296
1484,7.458118674975487
1485,7.708865133329141
1486,7.735002940745193
1487,7.351801692053053
1488,7.684792551212953
1489,7.778541788060244
1490,7.599116898273162
1491,7.231477258227262
1492,7.345214458800446
1493,7.539409616709974
1494,7.512349627981219
1495,7.762976996104259
1496,7.7019277891665165
1497,7.56173624768599
1498,7.4844665149793626
1499,7.490732051312153
1500,7.238824001390368
1501,7.550022812966777
1502,7.441623177822158
1503,7.114132229115653
1504,7.336728550608278
1505,7.4158830109251666
1506,7.1949658478420995
1507,7.426514924048363
1508,7.409992103459333
1509,7.595707438923265
1510,7.563208371758866
1511,7.496976499782527
1512,7.482406857144812
1513,7.411611531373367
1514,7.51659710702757
1515,7.1275124681310755
1516,7.613460117952719
1517,7.494514380757049
1518,7.524333011873802
1519,7.109669909364563
1520,7.580501015673908
1521,7.5291233280888665
1522,7.339438789510805
1523,7.473276411964466
1524,7.503533894531222
1525,7.475026377170535
1526,7.6648444787869625
1527,7.50469874750847
1528,7.426269274933389
1529,7.258044510909621
1530,7.248689929524091
1531,7.575336840056972
1532,7.5543969088998155
1533,7.66984068869359
1534,7.561900408950195
1535,7.242051528057359
1536,7.208208003322953
1537,7.275957972237475
1538,7.350698205705754
1539,7.166500497921564
1540,7.053234361987324
1541,7.2405974285641115
1542,7.34834807320725
1543,7.304784977186637
1544,7.344391065942262
1545,7.0930434759636425
1546,7.319230155498208
1547,7.445488457027598
1548,7.51528488884959
1549,7.5091009572802365
1550,7.041976688276516
1551,7.041976688276516
1552,7.245621396130711
1553,6.875311926014739
1554,6.646080394672127
1555,6.698821238252095
1556,7.402222864622054
1557,6.41714295456086
1558,7.25604425342763
1559,6.628577500395842
1560,6.519508267353418
1561,6.446779445466625
1562,6.710818339401763
1563,6.945616306758096
1564,7.070525190616653
1565,7.471361071629041
1566,7.218320319967656
1567,7.215563543700006
1568,7.122470480071456
1569,7.029743160326353
1570,6.5581957965090245
1571,6.6979152320454824
1572,7.056834476708653
1573,7.226959519999917
1574,7.212174706497332
1575,7.2857936868921
1576,7.254288259651542
1577,7.174723198964833
1578,7.479408270505244
1579,7.0346373656670815
1580,7.557074701490414
1581,7.349846074801809
1582,7.309248075751282
1583,6.894102038365813
1584,6.736539589521216
1585,6.405841142498153
1586,7.524040346989896
1587,7.247296655969968
1588,6.7307432214055085
1589,6.7771719455988775
1590,6.70436767967496
1591,6.772293230004899
1592,6.500882954307226
1593,6.500882954307226
1594,6.717074968372073
1595,7.136198551310994
1596,7.134426037984524
1597,6.8348489302015505
1598,7.129127470953081
1599,6.884132651807918
1600,7.384596365177872
1601,6.460400942641819
1602,7.255178538699035
1603,7.235158236795559
1604,7.549175241822937
1605,6.965205329924105
1606,7.214150203770682
1607,7.415268835009536
1608,7.542493859423898
1609,7.422335973111891
1610,7.4955997952961955
1611,7.466453654984873
1612,6.431517899797323
1613,7.27753060349658
1614,7.274063581135512
1615,7.355549353251673
1616,7.453749527379064
1617,6.326970424512742
1618,6.904402990433263
1619,6.970125672619336
1620,7.120691545727484
1621,6.69433754312393
1622,6.51654069071915
1623,6.578995387559696
1624,7.417610571992235
1625,7.349944923685605
1626,6.318378914821627
1627,7.292109303344327
1628,6.939435728687569
1629,7.292791242927142
1630,6.671521663156573
1631,7.165291288274815
1632,7.291000020580034
1633,7.292791242927142
1634,7.172533364380862
1635,7.419189199341924
1636,7.2602666085004515
1637,7.41591049388535
1638,7.328825245872885
1639,7.107515935686838
1640,6.490875274057183
1641,7.357164647188653
1642,7.137688824726999
1643,7.4328866842659425
1644,7.444310929841825
1645,7.238207714623381
1646,7.09457693873982
1647,7.4525189195772095
1648,7.6340251319304
1649,6.605881010961222
1650,6.36341572552606
1651,7.639821420216226
1652,7.588853981642109
1653,6.983640940859044
1654,7.534715209351445
1655,7.485699771545775
1656,7.516623479093768
1657,7.2361373215667895
1658,7.110609356428129
1659,7.484231796186123
1660,7.557410289624534
1661,7.069799492809806
1662,7.521337245246279
1663,7.007950765660073
1664,7.395165705405589
1665,7.455075539630382
1666,7.49138114363099
1667,7.429340105023946
1668,7.525115462647033
1669,7.592863543614686
1670,7.1152870852977
1671,7.484289235417324
1672,7.29327546909028
1673,7.507540616386002
1674,7.524093718504071
1675,7.5369906810109795
1676,7.242337299513561
1677,7.284679632553254
1678,6.512715356562512
1679,7.287569454074288
1680,6.652155988248483
1681,7.40523461412815
1682,7.544819084681615
1683,7.109265138140655
1684,7.2451099395780725
1685,7.4717423609768465
1686,7.179377997165826
1687,7.289740053037682
1688,7.007496687804531
1689,6.7942124444399905
1690,7.443638864683881
1691,7.341354473444078
1692,7.380462232700805
1693,7.481294327228305
1694,7.468705456311789
1695,7.375348451010239
1696,7.283202978331253
1697,7.295017809655633
1698,6.908220134100875
1699,7.568755605474073
1700,7.688065841587158
1701,7.623752371027019
1702,7.352600387519899
1703,7.295165457761462
1704,6.969483434389842
1705,7.3186719959744115
1706,7.293624989148081
1707,7.295165457761462
1708,7.295165457761462
1709,7.2742045703578535
1710,7.5172657570286034
1711,7.355602141399012
1712,7.295165457761462
1713,7.427682513440902
1714,7.372288002087365
1715,7.5885731405059085
1716,6.812221439178453
1717,7.498369920668946
1718,7.397790103792928
1719,7.2598582068684925
1720,7.255926219359843
1721,7.166084170136576
1722,7.254753579915687
1723,7.380910782498466
1724,7.507481284804822
1725,7.401921755347601
1726,7.363595049629744
1727,7.224268931903352
1728,7.40530955556961
1729,6.798188798138141
1730,7.445459062706456
1731,6.776649632418235
1732,7.296070170480486
1733,7.388513255711361
1734,7.577654414767647
1735,7.3200066567709285
1736,7.418590827687469
1737,7.580121123739808
1738,7.532190125771247
1739,7.440542761464718
1740,7.23556997288222
1741,7.673909453831696
1742,7.297902959047732
1743,7.655821205826892
1744,7.343004627002818
1745,6.935168740074767
1746,7.458752115554842
1747,7.232632281792745
1748,7.514782760727549
1749,7.044327270910655
1750,7.419374334099942
1751,7.458140226892019
1752,7.462117676849363
1753,7.451935597942089
1754,7.181117175012684
1755,7.146001237219799
1756,6.325130062102677
1757,7.341542166196162
1758,7.278783500917825
1759,7.556022411940695
1760,7.177687743524385
1761,7.421841566112089
1762,6.7073911065983065
1763,7.579730468065008
1764,7.537676711062088
1765,7.252349765576927
1766,7.364024404433329
1767,7.244777333078092
1768,6.64722359951045
1769,6.781539064277968
1770,7.279162312317857
1771,7.286837348379254
1772,6.772701926345483
1773,6.963033353824752
1774,7.073502601120969
1775,7.205681214806671
1776,6.884210414526002
1777,6.4232219253913065
1778,7.271203743788251
1779,6.9683788230486226
1780,7.03223696440939
1781,7.327475911384121
1782,7.336420961945127
1783,6.915915598008228
1784,6.932084722759972
1785,6.766978676945172
1786,7.396680189748369
1787,7.248175259162522
1788,7.202976215603473
1789,7.123285633057767
1790,7.164789192631501
1791,7.099127306411038
1792,7.06997382958723
1793,6.955931572063256
1794,7.351163115382116
1795,6.960313865399654
1796,7.441383174017601
1797,7.431562788282024
1798,7.325229309841689
1799,6.834336615402115
1800,7.279529516264396
1801,6.95975131771166
1802,7.028903028260494
1803,7.02136083588134
1804,6.9976048182293455
1805,7.061546291570172
1806,7.053395121823375
1807,7.0823139024928174
1808,7.158177179866976
1809,7.461621972891601
1810,6.725294383856177
1811,6.916295978271024
1812,7.087739118430113
1813,7.070282600076313
1814,6.542734589543747
1815,6.436104143477912
1816,6.468387665022615
1817,6.696939882897421
1818,6.917468666442108
1819,6.780730682001077
1820,6.831535954260721
1821,6.83571651060012
1822,6.242749329453887
1823,6.242749329453887
1824,6.8478494128113345
1825,6.957246806371829
1826,6.394421895655899
1827,6.341149113955642
1828,6.816324963497242
1829,6.226109722924238
1830,7.055745941770033
1831,7.231300914883655
1832,7.367736469239378
1833,7.207726530638044
1834,7.3342808044685945
1835,6.9938829225285675
1836,7.457730369227442
1837,6.932076028408044
1838,6.74461016468516
1839,6.644110999427126
1840,6.801394888925985
1841,7.377690698630529
1842,7.467299505937145
1843,7.047484323936055
1844,7.059115238368415
1845,6.948485289937652
1846,6.965582247317888
1847,7.236576535816391
1848,7.202358259937697
1849,7.345998456021195
1850,6.831443314764586
1851,7.006443718285178
1852,6.761584409402495
1853,6.763627106897926
1854,7.24739120294028
1855,7.150575436638146
1856,7.112235938570545
1857,7.200878524391254
1858,6.351494615639948
1859,6.771733779326743
1860,6.588273437341793
1861,6.724710330363805
1862,6.41438504847243
1863,6.707851939007004
1864,6.434744747187832
1865,7.057932434715873
1866,7.008383499928619
1867,7.525388500808651
1868,7.38250645438249
1869,7.326880113326874
1870,7.4366930152575765
1871,7.47452316128865
1872,7.64186410074117
1873,7.318963968658033
1874,7.444678480740659
1875,7.326079235318553
1876,6.627468368522787
1877,7.07066817437767
1878,7.114820097929854
1879,7.298917955724355
1880,7.204512206915498
1881,7.313956205801138
1882,7.378599559479738
1883,7.325944844597251
1884,7.349170767199427
1885,7.349183271662521
1886,7.521676204897054
1887,7.483075832006893
1888,7.352934912538623
1889,7.367426180425957
1890,7.237307757575581
1891,7.352934912538623
1892,7.342420410867387
1893,7.463097290128602
1894,7.304752764356656
1895,6.810009470862752
1896,7.066004274083455
1897,6.808417104199927
1898,6.849808225860808
1899,6.553226106492286
1900,7.479885272023808
1901,7.291312421147046
1902,7.379587308752287
1903,7.350311770438663
1904,7.473182978826142
1905,7.526954623491451
1906,7.111329308013344
1907,7.276333673717239
1908,7.330069178844091
1909,7.034101132717166
1910,6.9985364679926425
1911,7.123706487326792
1912,7.380303463286384
1913,7.330091081508281
1914,6.985948197227771
1915,7.249262010452999
1916,7.115460264287819
1917,7.07813084273609
1918,7.115234836053316
1919,7.041653134392931
1920,7.311276728408493
1921,7.381807047440329
1922,7.461263899893418
1923,7.276864093721941
1924,7.142945192647287
1925,7.28739368064682
1926,7.421659608079438
1927,7.044155711435006
1928,7.240039854355844
1929,7.187635147594254
1930,7.149155624889413
1931,7.071209371808726
1932,7.153376036386228
1933,7.050121145363182
1934,7.037139286262033
1935,7.085545367743715
1936,7.348925653216338
1937,7.3035850877652
1938,7.418962303967763
1939,6.735144688904425
1940,6.996295405902786
1941,7.134321827356914
1942,7.344178659115513
1943,7.057980816742101
1944,7.2032029959039745
1945,7.086677222570324
1946,7.027672166207753
1947,7.2442799875572605
1948,7.316786023697695
1949,7.281016384809525
1950,6.829154745606555
1951,6.80114821371224
1952,7.09451283445842
1953,7.250351956656165
1954,7.5026446959402255
1955,7.524484591928313
1956,7.386388071564758
1957,7.143735183790411
1958,7.291409412320491
1959,7.490906881062343
1960,7.421563347231723
1961,6.865397670336441
1962,7.578167659521869
1963,7.62067609233473
1964,7.441290928748674
1965,7.54408149575846
1966,7.542502060394022
1967,7.546316379029953
1968,7.416437623161915
1969,7.522009561631937
1970,7.472552101652042
1971,7.5398864746396175
1972,7.249186871981559
1973,7.347122916310337
1974,6.807745514399806
1975,7.218449971610224
1976,6.79850408221619
1977,7.078502177067277
1978,7.308601225419277
1979,7.261644103901581
1980,7.542601426541772
1981,7.5093483274958395
1982,7.420627382719795
1983,7.2304095189999735
1984,7.54674784935784
1985,7.333133093601034
1986,7.037087533945652
1987,7.455880319814073
1988,6.867566221646043
1989,7.455164753720194
1990,7.1779660077839385
1991,7.441495080424696
1992,7.593343346734087
1993,7.52059648757777
1994,7.4838417711460945
1995,6.840231941782465
1996,7.124835453028397
1997,7.432376743375842
1998,7.277854338799571
1999,7.241966463455198
2000,7.247248715604716
2001,7.092497318870277
2002,7.308890813898988
